-1027.05,-11734.00
-718.93,-11716.88
-376.58,-11691.20
-25.68,-11571.38
436.49,-11451.56
1052.72,-11271.82
1489.22,-11092.09
1788.77,-10835.33
2011.30,-10501.54
2028.41,-10330.37
1660.39,-10090.72
1258.13,-10090.72
787.40,-10090.72
342.35,-10073.60
-68.47,-10039.37
-599.11,-10030.81
-821.64,-10013.69
-1138.31,-9970.90
-1497.77,-9953.78
-2071.21,-9919.55
-2276.62,-9893.87
-2490.59,-9953.78
-2755.91,-10356.04
-2961.31,-10638.48
-2952.76,-11049.30
-2636.08,-11485.79
-2019.86,-11734.00
7560.18,-10294.21
6823.18,-10306.09
6353.64,-10306.09
5943.54,-10288.26
5699.85,-10240.71
5200.59,-9955.42
4737.00,-9687.96
4338.78,-9289.75
4208.02,-9016.34
4362.56,-8677.56
4582.47,-8392.27
4992.57,-8362.56
5265.97,-8208.02
6092.12,-8190.19
6389.30,-8320.95
6841.01,-8362.56
7126.30,-8362.56
7393.76,-8380.39
7863.30,-8404.16
8077.27,-8552.75
7958.40,-8962.85
7780.09,-9367.01
7631.50,-9789.00
7619.61,-10169.39
