1563.24,-1836.66
1688.06,-1943.65
1812.89,-2062.53
1931.76,-2133.86
2092.25,-2258.68
2282.45,-2401.33
2520.21,-2591.54
2823.35,-2835.24
3168.09,-3096.77
3459.34,-3292.91
3756.54,-3459.34
3958.63,-3649.55
4202.33,-3821.92
4434.14,-3804.09
4446.03,-4000.24
4547.08,-4107.23
4594.63,-4368.76
4570.85,-4564.91
4636.23,-4879.93
4630.29,-5278.17
4636.23,-5688.30
4636.23,-6015.22
4600.57,-6145.98
4529.24,-6306.47
4487.64,-6431.29
4279.60,-6781.98
4136.95,-6888.97
3899.19,-6930.58
3798.15,-7037.57
3578.22,-7043.51
3376.13,-7049.45
3197.81,-7025.68
2977.89,-6990.01
2704.47,-7013.79
2407.28,-7055.40
2116.02,-7043.51
1795.05,-7001.90
1616.74,-6924.63
1343.32,-6829.53
1135.28,-6770.09
968.85,-6579.89
766.76,-6461.01
606.28,-6306.47
404.18,-6151.93
59.44,-6021.16
-219.92,-5866.62
-380.41,-5765.57
-451.74,-5658.58
-606.28,-5527.82
-784.59,-5325.73
-980.74,-5177.13
-1194.72,-5004.76
-1414.65,-4885.88
-1604.85,-4761.06
-1765.34,-4576.80
-1818.83,-4386.59
-1878.27,-4154.78
-1919.88,-3952.69
-1991.20,-3839.75
-2032.81,-3637.66
-2038.75,-3388.02
-1919.88,-2930.34
-2044.70,-2656.92
-2098.19,-2502.38
-2044.70,-2288.40
-1884.21,-2032.81
-1682.12,-1699.95
-1628.63,-1569.19
-1557.30,-1456.25
-1598.91,-1485.97
-1378.98,-1289.82
-1313.60,-998.57
-1254.16,-754.87
-1093.68,-540.89
-962.91,-422.02
-665.72,-320.97
-451.74,-332.86
-142.65,-338.80
47.55,-386.35
309.08,-469.57
475.51,-612.22
600.33,-838.09
737.04,-998.57
927.25,-1176.89
1349.26,-1646.46
1563.24,-1907.99
1705.90,-1997.15
1848.55,-2068.47
