5144.23,102.71
4733.37,-453.65
4485.15,-1198.32
6077.21,-1318.15
7130.02,-530.69
7326.89,179.75
7326.89,992.90
7001.63,864.50
7172.82,1283.92
8045.88,1669.09
8217.07,2353.85
7797.65,2756.14
6924.59,2362.41
6702.05,1412.31
6162.80,1746.13
6291.19,2328.17
6342.55,2790.38
6145.68,3432.34
5332.53,3363.86
4921.68,3124.20
4707.69,2661.99
4639.22,2242.57
4750.49,1865.96
4750.49,1489.34
4818.97,1104.17
4921.68,890.18
5067.19,770.35
5255.50,770.35
5760.51,1146.97
5923.14,1018.57
5863.22,838.83
5794.74,616.28
5615.00,419.41
5460.93,282.46
5229.82,128.39
5092.87,-68.48
4630.66,-761.79
